date,open,high,low,close,volume
2019-05-24 12-02,182.17,182.17,182.17,182.17,0.0
2019-05-24 12-03,182.18,182.18,182.18,182.18,25176.0
2019-05-24 12-04,182.2098,182.2098,182.2098,182.2098,5985.0
2019-05-24 12-05,182.2,182.2,182.2,182.2,10705.0
2019-05-24 12-06,182.2,182.2,182.2,182.2,12756.0
2019-05-24 12-07,182.17,182.17,182.17,182.17,7396.0
2019-05-24 12-08,182.17,182.17,182.17,182.17,0.0
2019-05-24 12-09,182.29,182.29,182.29,182.29,13266.0
2019-05-24 12-10,182.29,182.29,182.29,182.29,5453.0
2019-05-24 12-11,182.19,182.19,182.19,182.19,7853.0
2019-05-24 12-12,181.95,181.95,181.95,181.95,21653.0
2019-05-24 12-13,181.955,181.955,181.955,181.955,19954.0
2019-05-24 12-14,182.01,182.01,182.01,182.01,3445.0
2019-05-24 12-15,182.21,182.21,182.21,182.21,12092.0
2019-05-24 12-16,182.16,182.16,182.16,182.16,4900.0
2019-05-24 12-17,182.07,182.07,182.07,182.07,4879.0
2019-05-24 12-18,181.9554,181.9554,181.9554,181.9554,7573.0
2019-05-24 12-19,181.847,181.847,181.847,181.847,12000.0
2019-05-24 12-20,182.0699,182.0699,182.0699,182.0699,7058.0
2019-05-24 12-21,182.195,182.195,182.195,182.195,20869.0
2019-05-24 12-22,182.195,182.195,182.195,182.195,0.0
2019-05-24 12-23,182.2,182.2,182.2,182.2,6599.0
2019-05-24 12-24,182.29,182.29,182.29,182.29,6253.0
2019-05-24 12-25,182.2,182.2,182.2,182.2,8578.0
2019-05-24 12-26,182.21,182.21,182.21,182.21,8073.0
2019-05-24 12-27,182.21,182.21,182.21,182.21,24915.0
2019-05-24 12-28,182.28,182.28,182.28,182.28,9590.0
2019-05-24 12-29,182.31,182.31,182.31,182.31,7572.0
2019-05-24 12-30,182.38,182.38,182.38,182.38,11721.0
2019-05-24 12-31,182.44,182.44,182.44,182.44,12386.0
2019-05-24 12-32,182.5401,182.5401,182.5401,182.5401,29722.0
2019-05-24 12-33,182.74,182.74,182.74,182.74,23658.0
2019-05-24 12-34,182.55,182.55,182.55,182.55,12008.0
2019-05-24 12-35,182.54,182.54,182.54,182.54,4113.0
2019-05-24 12-36,182.4842,182.4842,182.4842,182.4842,3760.0
2019-05-24 12-37,182.53,182.53,182.53,182.53,14221.0
2019-05-24 12-38,182.61,182.61,182.61,182.61,14204.0
2019-05-24 12-39,182.6,182.6,182.6,182.6,9197.0
2019-05-24 12-40,182.58,182.58,182.58,182.58,6878.0
2019-05-24 12-41,182.48,182.48,182.48,182.48,19525.0
2019-05-24 12-42,182.48,182.48,182.48,182.48,0.0
2019-05-24 12-43,182.52,182.52,182.52,182.52,5467.0
2019-05-24 12-44,182.6,182.6,182.6,182.6,10387.0
2019-05-24 12-45,182.62,182.62,182.62,182.62,17747.0
2019-05-24 12-46,182.62,182.62,182.62,182.62,0.0
2019-05-24 12-47,182.62,182.62,182.62,182.62,22520.0
2019-05-24 12-48,182.62,182.62,182.62,182.62,0.0
2019-05-24 12-49,182.65,182.65,182.65,182.65,24639.0
2019-05-24 12-50,182.4536,182.4536,182.4536,182.4536,22151.0
2019-05-24 12-51,182.4536,182.4536,182.4536,182.4536,0.0
2019-05-24 12-52,182.59,182.59,182.59,182.59,6383.0
2019-05-24 12-53,182.57,182.57,182.57,182.57,8961.0
2019-05-24 12-54,182.61,182.61,182.61,182.61,4223.0
2019-05-24 12-55,182.61,182.61,182.61,182.61,0.0
2019-05-24 12-56,182.54,182.54,182.54,182.54,19189.0
2019-05-24 12-57,182.58,182.58,182.58,182.58,6719.0
2019-05-24 12-58,182.65,182.65,182.65,182.65,6951.0
2019-05-24 12-59,182.66,182.66,182.66,182.66,3450.0
2019-05-24 13-00,182.79,182.79,182.79,182.79,9149.0
2019-05-24 13-01,182.8243,182.8243,182.8243,182.8243,9899.0
2019-05-24 13-02,182.7701,182.7701,182.7701,182.7701,5370.0
2019-05-24 13-03,182.615,182.615,182.615,182.615,12320.0
2019-05-24 13-04,182.615,182.615,182.615,182.615,0.0
2019-05-24 13-05,182.53,182.53,182.53,182.53,7174.0
2019-05-24 13-06,182.53,182.53,182.53,182.53,0.0
2019-05-24 13-07,182.6406,182.6406,182.6406,182.6406,12138.0
2019-05-24 13-08,182.6406,182.6406,182.6406,182.6406,0.0
2019-05-24 13-09,182.62,182.62,182.62,182.62,16733.0
2019-05-24 13-10,182.53,182.53,182.53,182.53,15474.0
2019-05-24 13-11,182.42,182.42,182.42,182.42,4951.0
2019-05-24 13-12,182.42,182.42,182.42,182.42,0.0
2019-05-24 13-13,182.41,182.41,182.41,182.41,9451.0
2019-05-24 13-14,182.42,182.42,182.42,182.42,9890.0
2019-05-24 13-15,182.47,182.47,182.47,182.47,3559.0
2019-05-24 13-16,182.48,182.48,182.48,182.48,3655.0
2019-05-24 13-17,182.46,182.46,182.46,182.46,6419.0
2019-05-24 13-18,182.5,182.5,182.5,182.5,2955.0
2019-05-24 13-19,182.51,182.51,182.51,182.51,7590.0
2019-05-24 13-20,182.61,182.61,182.61,182.61,30312.0
2019-05-24 13-21,182.65099999999998,182.65099999999998,182.65099999999998,182.65099999999998,11399.0
2019-05-24 13-22,182.54,182.54,182.54,182.54,8555.0
2019-05-24 13-23,182.54,182.54,182.54,182.54,0.0
2019-05-24 13-24,182.46,182.46,182.46,182.46,7472.0
2019-05-24 13-25,182.49,182.49,182.49,182.49,3213.0
2019-05-24 13-26,182.49,182.49,182.49,182.49,0.0
2019-05-24 13-27,182.37,182.37,182.37,182.37,10176.0
2019-05-24 13-28,182.37,182.37,182.37,182.37,0.0
2019-05-24 13-29,182.3039,182.3039,182.3039,182.3039,17156.0
2019-05-24 13-30,182.33,182.33,182.33,182.33,13630.0
2019-05-24 13-31,182.22,182.22,182.22,182.22,12432.0
2019-05-24 13-32,182.27,182.27,182.27,182.27,4488.0
2019-05-24 13-33,182.27,182.27,182.27,182.27,0.0
2019-05-24 13-34,182.33,182.33,182.33,182.33,4109.0
2019-05-24 13-35,182.27,182.27,182.27,182.27,4624.0
2019-05-24 13-36,182.27,182.27,182.27,182.27,4555.0
2019-05-24 13-37,182.27,182.27,182.27,182.27,0.0
2019-05-24 13-38,182.34,182.34,182.34,182.34,8350.0
2019-05-24 13-39,182.31,182.31,182.31,182.31,5608.0
2019-05-24 13-40,182.31,182.31,182.31,182.31,2764.0
2019-05-24 13-41,182.325,182.325,182.325,182.325,2614.0
2019-05-24 13-42,182.31,182.31,182.31,182.31,7266.0
2019-05-24 13-43,182.31,182.31,182.31,182.31,0.0
2019-05-24 13-44,182.4,182.4,182.4,182.4,9807.0
2019-05-24 13-45,182.4107,182.4107,182.4107,182.4107,5772.0
2019-05-24 13-46,182.41,182.41,182.41,182.41,5782.0
2019-05-24 13-47,182.46,182.46,182.46,182.46,3939.0
2019-05-24 13-48,182.44,182.44,182.44,182.44,4409.0
2019-05-24 13-49,182.45,182.45,182.45,182.45,3129.0
2019-05-24 13-50,182.48,182.48,182.48,182.48,6753.0
2019-05-24 13-51,182.45,182.45,182.45,182.45,5848.0
2019-05-24 13-52,182.45,182.45,182.45,182.45,0.0
2019-05-24 13-53,182.54,182.54,182.54,182.54,15599.0
2019-05-24 13-54,182.54,182.54,182.54,182.54,0.0
2019-05-24 13-55,182.452,182.452,182.452,182.452,27433.0
2019-05-24 13-56,182.3264,182.3264,182.3264,182.3264,10634.0
2019-05-24 13-57,182.3264,182.3264,182.3264,182.3264,0.0
2019-05-24 13-58,182.0938,182.0938,182.0938,182.0938,23596.0
2019-05-24 13-59,182.13,182.13,182.13,182.13,9248.0
2019-05-24 14-00,182.13,182.13,182.13,182.13,0.0
2019-05-24 14-01,182.13,182.13,182.13,182.13,13597.0
2019-05-24 14-02,182.06,182.06,182.06,182.06,10062.0
2019-05-24 14-03,181.99,181.99,181.99,181.99,17447.0
2019-05-24 14-04,182.05,182.05,182.05,182.05,5610.0
2019-05-24 14-05,182.05,182.05,182.05,182.05,0.0
2019-05-24 14-06,181.89,181.89,181.89,181.89,20553.0
2019-05-24 14-07,181.81,181.81,181.81,181.81,12667.0
2019-05-24 14-08,181.81,181.81,181.81,181.81,0.0
2019-05-24 14-09,181.7974,181.7974,181.7974,181.7974,18477.0
2019-05-24 14-10,181.85,181.85,181.85,181.85,17388.0
2019-05-24 14-11,181.81,181.81,181.81,181.81,9658.0
2019-05-24 14-12,181.86,181.86,181.86,181.86,7661.0
2019-05-24 14-13,181.825,181.825,181.825,181.825,6575.0
2019-05-24 14-14,181.825,181.825,181.825,181.825,0.0
2019-05-24 14-15,181.655,181.655,181.655,181.655,19906.0
2019-05-24 14-16,181.8,181.8,181.8,181.8,11786.0
2019-05-24 14-17,181.75,181.75,181.75,181.75,13761.0
2019-05-24 14-18,181.73,181.73,181.73,181.73,17452.0
2019-05-24 14-19,181.7304,181.7304,181.7304,181.7304,4864.0
2019-05-24 14-20,181.8,181.8,181.8,181.8,4776.0
2019-05-24 14-21,181.8,181.8,181.8,181.8,0.0
2019-05-24 14-22,181.9056,181.9056,181.9056,181.9056,9915.0
2019-05-24 14-23,181.8496,181.8496,181.8496,181.8496,10320.0
2019-05-24 14-24,181.86,181.86,181.86,181.86,2523.0
2019-05-24 14-25,181.88,181.88,181.88,181.88,6726.0
2019-05-24 14-26,181.93,181.93,181.93,181.93,7498.0
2019-05-24 14-27,181.88,181.88,181.88,181.88,4062.0
2019-05-24 14-28,181.8526,181.8526,181.8526,181.8526,5055.0
2019-05-24 14-29,181.875,181.875,181.875,181.875,6294.0
2019-05-24 14-30,181.875,181.875,181.875,181.875,0.0
2019-05-24 14-31,181.91,181.91,181.91,181.91,9156.0
2019-05-24 14-32,181.91,181.91,181.91,181.91,0.0
2019-05-24 14-33,181.83,181.83,181.83,181.83,11365.0
2019-05-24 14-34,181.765,181.765,181.765,181.765,12564.0
2019-05-24 14-35,181.81,181.81,181.81,181.81,10854.0
2019-05-24 14-36,181.81,181.81,181.81,181.81,0.0
2019-05-24 14-37,181.8,181.8,181.8,181.8,15997.0
2019-05-24 14-38,181.78,181.78,181.78,181.78,15348.0
2019-05-24 14-39,181.88,181.88,181.88,181.88,2379.0
2019-05-24 14-40,181.88,181.88,181.88,181.88,0.0
2019-05-24 14-41,181.87,181.87,181.87,181.87,8870.0
2019-05-24 14-42,181.8971,181.8971,181.8971,181.8971,12128.0
2019-05-24 14-43,181.88,181.88,181.88,181.88,13550.0
2019-05-24 14-44,181.86,181.86,181.86,181.86,5400.0
2019-05-24 14-45,181.85,181.85,181.85,181.85,7329.0
2019-05-24 14-46,181.85,181.85,181.85,181.85,0.0
2019-05-24 14-47,181.82,181.82,181.82,181.82,31323.0
2019-05-24 14-48,181.86,181.86,181.86,181.86,11676.0
2019-05-24 14-49,181.75,181.75,181.75,181.75,12890.0
2019-05-24 14-50,181.65,181.65,181.65,181.65,8864.0
2019-05-24 14-51,181.765,181.765,181.765,181.765,9232.0
2019-05-24 14-52,181.7,181.7,181.7,181.7,19997.0
2019-05-24 14-53,181.68,181.68,181.68,181.68,12022.0
2019-05-24 14-54,181.71,181.71,181.71,181.71,11211.0
2019-05-24 14-55,181.71,181.71,181.71,181.71,0.0
2019-05-24 14-56,181.62,181.62,181.62,181.62,133593.0
2019-05-24 14-57,181.59599999999998,181.59599999999998,181.59599999999998,181.59599999999998,23378.0
2019-05-24 14-58,181.59599999999998,181.59599999999998,181.59599999999998,181.59599999999998,0.0
2019-05-24 14-59,181.65,181.65,181.65,181.65,18061.0
2019-05-24 15-00,181.6205,181.6205,181.6205,181.6205,12762.0
2019-05-24 15-01,181.495,181.495,181.495,181.495,25022.0
2019-05-24 15-02,181.51,181.51,181.51,181.51,25789.0
2019-05-24 15-03,181.58,181.58,181.58,181.58,20643.0
2019-05-24 15-04,181.58,181.58,181.58,181.58,0.0
2019-05-24 15-05,181.47,181.47,181.47,181.47,32794.0
2019-05-24 15-06,181.49,181.49,181.49,181.49,21309.0
2019-05-24 15-07,181.49,181.49,181.49,181.49,0.0
2019-05-24 15-08,181.4,181.4,181.4,181.4,39572.0
2019-05-24 15-09,181.46,181.46,181.46,181.46,14287.0
2019-05-24 15-10,181.56,181.56,181.56,181.56,16907.0
2019-05-24 15-11,181.54,181.54,181.54,181.54,34261.0
2019-05-24 15-12,181.6,181.6,181.6,181.6,14053.0
2019-05-24 15-13,181.43,181.43,181.43,181.43,38545.0
2019-05-24 15-14,181.38,181.38,181.38,181.38,34222.0
2019-05-24 15-15,181.31,181.31,181.31,181.31,28998.0
2019-05-24 15-16,181.31,181.31,181.31,181.31,0.0
2019-05-24 15-17,181.25,181.25,181.25,181.25,35813.0
2019-05-24 15-18,181.1801,181.1801,181.1801,181.1801,13833.0
2019-05-24 15-19,181.25,181.25,181.25,181.25,14768.0
2019-05-24 15-20,181.215,181.215,181.215,181.215,11607.0
2019-05-24 15-21,181.2,181.2,181.2,181.2,10013.0
2019-05-24 15-22,181.32,181.32,181.32,181.32,7147.0
2019-05-24 15-23,181.21,181.21,181.21,181.21,8770.0
2019-05-24 15-24,181.3,181.3,181.3,181.3,9936.0
2019-05-24 15-25,181.3,181.3,181.3,181.3,0.0
2019-05-24 15-26,181.41,181.41,181.41,181.41,28022.0
2019-05-24 15-27,181.41,181.41,181.41,181.41,11574.0
2019-05-24 15-28,181.46,181.46,181.46,181.46,11110.0
2019-05-24 15-29,181.56,181.56,181.56,181.56,15873.0
2019-05-24 15-30,181.52,181.52,181.52,181.52,11967.0
2019-05-24 15-31,181.51,181.51,181.51,181.51,20591.0
2019-05-24 15-32,181.5,181.5,181.5,181.5,12974.0
2019-05-24 15-33,181.55,181.55,181.55,181.55,14835.0
2019-05-24 15-34,181.58,181.58,181.58,181.58,15428.0
2019-05-24 15-35,181.61,181.61,181.61,181.61,23155.0
2019-05-24 15-36,181.63,181.63,181.63,181.63,13518.0
2019-05-24 15-37,181.59,181.59,181.59,181.59,14686.0
2019-05-24 15-38,181.5,181.5,181.5,181.5,10294.0
2019-05-24 15-39,181.5,181.5,181.5,181.5,12044.0
2019-05-24 15-40,181.4333,181.4333,181.4333,181.4333,24754.0
2019-05-24 15-41,181.3316,181.3316,181.3316,181.3316,20792.0
2019-05-24 15-42,181.1658,181.1658,181.1658,181.1658,26458.0
2019-05-24 15-43,181.23,181.23,181.23,181.23,10731.0
2019-05-24 15-44,181.1748,181.1748,181.1748,181.1748,15559.0
2019-05-24 15-45,181.2,181.2,181.2,181.2,15928.0
2019-05-24 15-46,181.19,181.19,181.19,181.19,11802.0
2019-05-24 15-47,181.36,181.36,181.36,181.36,31904.0
2019-05-24 15-48,181.31,181.31,181.31,181.31,24482.0
2019-05-24 15-49,181.38,181.38,181.38,181.38,14306.0
2019-05-24 15-50,181.4,181.4,181.4,181.4,27801.0
2019-05-24 15-51,181.4569,181.4569,181.4569,181.4569,31718.0
2019-05-24 15-52,181.28,181.28,181.28,181.28,24600.0
2019-05-24 15-53,181.29,181.29,181.29,181.29,24284.0
2019-05-24 15-54,181.245,181.245,181.245,181.245,20147.0
2019-05-24 15-55,181.27,181.27,181.27,181.27,40366.0
2019-05-24 15-56,181.25,181.25,181.25,181.25,22149.0
2019-05-24 15-57,181.2,181.2,181.2,181.2,23860.0
2019-05-24 15-58,181.04,181.04,181.04,181.04,57547.0
2019-05-24 15-59,181.07,181.07,181.07,181.07,52994.0
2019-05-24 16-00,181.06,181.06,181.06,181.06,764906.0
