alert,felt,mag,magType,place,time,title,tsunami,type,parsed_place
,,1.87,ml,"4km E of Indianola, Washington",1539397113930,"M 1.9 - 4km E of Indianola, Washington",0,earthquake,Washington
,,-0.1,ml,"47km ESE of Beatty, Nevada",1539396473686,"M -0.1 - 47km ESE of Beatty, Nevada",0,earthquake,Nevada
,13.0,2.33,ml,"11km WNW of Malibu, CA",1539396215180,"M 2.3 - 11km WNW of Malibu, CA",0,earthquake,California
,,2.4,ml,"52km N of Arctic Village, Alaska",1539396160130,"M 2.4 - 52km N of Arctic Village, Alaska",0,earthquake,Alaska
,,3.29,md,"38km ENE of Christiansted, U.S. Virgin Islands",1539396061910,"M 3.3 - 38km ENE of Christiansted, U.S. Virgin Islands",0,earthquake,U.S. Virgin Islands
,,1.9,ml,"64km SSW of Kaktovik, Alaska",1539395049565,"M 1.9 - 64km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.9,ml,"64km SSW of Kaktovik, Alaska",1539394865025,"M 1.9 - 64km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,0.52,ml,"21km SW of La Quinta, CA",1539394524660,"M 0.5 - 21km SW of La Quinta, CA",0,earthquake,California
,,1.03,ml,"5km SSE of Mentone, CA",1539394322360,"M 1.0 - 5km SSE of Mentone, CA",0,earthquake,California
,,0.5,ml,"22km NNE of Pahrump, Nevada",1539394082579,"M 0.5 - 22km NNE of Pahrump, Nevada",0,earthquake,Nevada
,,2.24,ml,"15km WSW of Volcano, Hawaii",1539393556510,"M 2.2 - 15km WSW of Volcano, Hawaii",0,earthquake,Hawaii
,,2.83,ml,"22km ENE of Honaunau-Napoopoo, Hawaii",1539393546090,"M 2.8 - 22km ENE of Honaunau-Napoopoo, Hawaii",0,earthquake,Hawaii
,,1.8,ml,"40km N of Valdez, Alaska",1539393288038,"M 1.8 - 40km N of Valdez, Alaska",0,earthquake,Alaska
,,1.6,ml,"110km NNW of Arctic Village, Alaska",1539392859841,"M 1.6 - 110km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.4,ml,"159km SSE of Kotzebue, Alaska",1539392854610,"M 2.4 - 159km SSE of Kotzebue, Alaska",0,earthquake,Alaska
,,2.0,ml,"27km NW of Arctic Village, Alaska",1539391850355,"M 2.0 - 27km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.4,ml,"92km SE of King Salmon, Alaska",1539391665340,"M 1.4 - 92km SE of King Salmon, Alaska",0,earthquake,Alaska
,,1.6,ml,"58km WNW of Valdez, Alaska",1539391374360,"M 1.6 - 58km WNW of Valdez, Alaska",0,earthquake,Alaska
,,3.07,md,"84km N of San Antonio, Puerto Rico",1539390931260,"M 3.1 - 84km N of San Antonio, Puerto Rico",0,earthquake,Puerto Rico
,,0.92,md,"13km WNW of Toms Place, CA",1539390844250,"M 0.9 - 13km WNW of Toms Place, CA",0,earthquake,California
,,1.8,ml,"72km NNW of Arctic Village, Alaska",1539390640259,"M 1.8 - 72km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.5,ml,"58km NNW of Arctic Village, Alaska",1539390382970,"M 2.5 - 58km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,4.4,mb,"155km N of Calama, Chile",1539390030810,"M 4.4 - 155km N of Calama, Chile",0,earthquake,Chile
green,,5.7,mww,"42km WNW of Sola, Vanuatu",1539389626220,"M 5.7 - 42km WNW of Sola, Vanuatu",0,earthquake,Vanuatu
,9.0,5.2,mb,"15km WSW of Pisco, Peru",1539389603790,"M 5.2 - 15km WSW of Pisco, Peru",0,earthquake,Peru
,,1.5,ml,"136km SW of Old Crow, Canada",1539389547508,"M 1.5 - 136km SW of Old Crow, Canada",0,earthquake,Canada
,,4.9,mb,"193km N of Qulansiyah, Yemen",1539389546300,"M 4.9 - 193km N of Qulansiyah, Yemen",0,earthquake,Yemen
,,1.92,ml,"11km WSW of Volcano, Hawaii",1539389499530,"M 1.9 - 11km WSW of Volcano, Hawaii",0,earthquake,Hawaii
,,2.1,ml,"57km NNW of Arctic Village, Alaska",1539388868049,"M 2.1 - 57km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.6,ml,"116km WNW of Arctic Village, Alaska",1539387978358,"M 1.6 - 116km WNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.9,ml,"61km NNW of Arctic Village, Alaska",1539387646623,"M 1.9 - 61km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.4,ml,"92km SSW of Kaktovik, Alaska",1539387415883,"M 2.4 - 92km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.14,ml,"9km NE of Aguanga, CA",1539387294800,"M 1.1 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.87,md,"9km NNW of Pinnacles, CA",1539387021330,"M 0.9 - 9km NNW of Pinnacles, CA",0,earthquake,California
,,1.81,ml,"21km ENE of Honaunau-Napoopoo, Hawaii",1539386809820,"M 1.8 - 21km ENE of Honaunau-Napoopoo, Hawaii",0,earthquake,Hawaii
,,0.67,md,"18km WSW of Toms Place, CA",1539386346180,"M 0.7 - 18km WSW of Toms Place, CA",0,earthquake,California
,,0.78,md,"18km WSW of Toms Place, CA",1539385475810,"M 0.8 - 18km WSW of Toms Place, CA",0,earthquake,California
,,3.1,ml,"56km NNW of Arctic Village, Alaska",1539385297931,"M 3.1 - 56km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.54,md,"1km NE of Pinnacles, CA",1539384195630,"M 1.5 - 1km NE of Pinnacles, CA",0,earthquake,California
,,0.7,ml,"10km NE of Aguanga, CA",1539383873730,"M 0.7 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.98,md,"5km WSW of Volcano, Hawaii",1539383802200,"M 2.0 - 5km WSW of Volcano, Hawaii",0,earthquake,Hawaii
,,2.9,ml,"70km WNW of Valdez, Alaska",1539383750260,"M 2.9 - 70km WNW of Valdez, Alaska",0,earthquake,Alaska
,,0.99,ml,"9km NE of Aguanga, CA",1539383558720,"M 1.0 - 9km NE of Aguanga, CA",0,earthquake,California
,,2.3,ml,"45km NNW of Arctic Village, Alaska",1539383195384,"M 2.3 - 45km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.1,md,"12km SSW of Toms Place, CA",1539383125730,"M 1.1 - 12km SSW of Toms Place, CA",0,earthquake,California
,,4.9,mb,"151km S of Severo-Kuril'sk, Russia",1539382925190,"M 4.9 - 151km S of Severo-Kuril'sk, Russia",0,earthquake,Russia
,,1.9,ml,"34km N of Arctic Village, Alaska",1539382897333,"M 1.9 - 34km N of Arctic Village, Alaska",0,earthquake,Alaska
,,2.0,ml,"42km NNW of Arctic Village, Alaska",1539382753593,"M 2.0 - 42km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.9,ml,"45km N of Arctic Village, Alaska",1539382104214,"M 1.9 - 45km N of Arctic Village, Alaska",0,earthquake,Alaska
,,1.4,ml,"109km ESE of Holy Cross, Alaska",1539382069734,"M 1.4 - 109km ESE of Holy Cross, Alaska",0,earthquake,Alaska
,,1.6,ml,"50km E of Cape Yakataga, Alaska",1539382029999,"M 1.6 - 50km E of Cape Yakataga, Alaska",0,earthquake,Alaska
,1.0,1.9,md,"1km NE of Pinnacles, CA",1539381488720,"M 1.9 - 1km NE of Pinnacles, CA",0,earthquake,California
,,1.24,md,"39km SSW of Qualeys Camp, NV",1539380787450,"M 1.2 - 39km SSW of Qualeys Camp, NV",0,earthquake,Nevada
,,0.7,ml,"18km ESE of Anza, CA",1539380703360,"M 0.7 - 18km ESE of Anza, CA",0,earthquake,California
,,1.6,ml,"41km NNW of Arctic Village, Alaska",1539380461576,"M 1.6 - 41km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,5.1,mb,"236km NNW of Kuril'sk, Russia",1539380306940,"M 5.1 - 236km NNW of Kuril'sk, Russia",0,earthquake,Russia
,,2.8,ml,"45km NNW of Arctic Village, Alaska",1539380055498,"M 2.8 - 45km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.96,md,"6km NNW of The Geysers, CA",1539379622010,"M 1.0 - 6km NNW of The Geysers, CA",0,earthquake,California
green,64.0,5.7,mww,"13km E of Nueva Concepcion, Guatemala",1539378589240,"M 5.7 - 13km E of Nueva Concepcion, Guatemala",0,earthquake,Guatemala
,,0.87,ml,"2km ESE of Home Gardens, CA",1539378441320,"M 0.9 Quarry Blast - 2km ESE of Home Gardens, CA",0,quarry blast,California
,,1.7,ml,"44km NNW of Arctic Village, Alaska",1539378436455,"M 1.7 - 44km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.5,ml,"10km NE of Aguanga, CA",1539378279010,"M 0.5 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.28,ml,"13km ESE of Lincoln, Montana",1539378166770,"M 1.3 - 13km ESE of Lincoln, Montana",0,earthquake,Montana
,,0.1,ml,"7km E of Cold Springs, Nevada",1539378160866,"M 0.1 - 7km E of Cold Springs, Nevada",0,earthquake,Nevada
,,2.9,ml,"54km NNW of Arctic Village, Alaska",1539378047068,"M 2.9 - 54km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.03,md,"22km W of Petrolia, CA",1539377875890,"M 2.0 - 22km W of Petrolia, CA",0,earthquake,California
,,0.91,md,"7km NW of Pinnacles, CA",1539377155070,"M 0.9 - 7km NW of Pinnacles, CA",0,earthquake,California
,,1.9,ml,"43km NNW of Arctic Village, Alaska",1539376325766,"M 1.9 - 43km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,3.0,ml,"110km NNW of Arctic Village, Alaska",1539376018155,"M 3.0 - 110km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.8,ml,"64km SSW of Kaktovik, Alaska",1539375293772,"M 1.8 - 64km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,0.49,md,"2km N of The Geysers, CA",1539375160450,"M 0.5 - 2km N of The Geysers, CA",0,earthquake,California
,,1.2,ml,"27km NNE of Nellis Air Force Base, Nevada",1539375019060,"M 1.2 - 27km NNE of Nellis Air Force Base, Nevada",0,earthquake,Nevada
,,1.8,ml,"54km NNW of Arctic Village, Alaska",1539374391893,"M 1.8 - 54km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.6,ml,"43km NNW of Arctic Village, Alaska",1539374202151,"M 1.6 - 43km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.8,ml,"69km WSW of Talkeetna, Alaska",1539374110184,"M 1.8 - 69km WSW of Talkeetna, Alaska",0,earthquake,Alaska
,,0.69,ml,"10km NE of Aguanga, CA",1539374010490,"M 0.7 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.6,ml,"48km NNW of Arctic Village, Alaska",1539373619171,"M 1.6 - 48km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.82,ml,"10km NE of Aguanga, CA",1539373596980,"M 0.8 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.8,ml,"45km NNW of Arctic Village, Alaska",1539373419528,"M 1.8 - 45km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.44,ml,"95km SE of King Salmon, Alaska",1539373352210,"M 0.4 - 95km SE of King Salmon, Alaska",0,earthquake,Alaska
,,0.55,md,"2km SE of The Geysers, CA",1539372937390,"M 0.6 - 2km SE of The Geysers, CA",0,earthquake,California
,,0.68,md,"2km WSW of Mammoth Lakes, CA",1539372812150,"M 0.7 - 2km WSW of Mammoth Lakes, CA",0,earthquake,California
,,0.91,md,"8km WNW of The Geysers, CA",1539372568830,"M 0.9 - 8km WNW of The Geysers, CA",0,earthquake,California
,,1.89,md,"5km WSW of Volcano, Hawaii",1539372543280,"M 1.9 - 5km WSW of Volcano, Hawaii",0,earthquake,Hawaii
,,2.24,md,"7km WNW of The Geysers, CA",1539372488830,"M 2.2 - 7km WNW of The Geysers, CA",0,earthquake,California
,,2.5,ml,"55km NNW of Arctic Village, Alaska",1539372394182,"M 2.5 - 55km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.54,md,"3km NW of The Geysers, CA",1539372263580,"M 0.5 - 3km NW of The Geysers, CA",0,earthquake,California
,,2.05,md,"20km WSW of Ferndale, CA",1539371116190,"M 2.1 - 20km WSW of Ferndale, CA",0,earthquake,California
,,2.3,ml,"79km W of Anchor Point, Alaska",1539370822808,"M 2.3 - 79km W of Anchor Point, Alaska",0,earthquake,Alaska
,,0.6,ml,"7km WNW of Tahoe Vista, California",1539370712565,"M 0.6 - 7km WNW of Tahoe Vista, California",0,earthquake,California
,19.0,3.05,ml,"9km WSW of Wrightwood, CA",1539369857000,"M 3.1 - 9km WSW of Wrightwood, CA",0,earthquake,California
,,2.39,ml,"34km NE of Lucerne Valley, CA",1539369733390,"M 2.4 - 34km NE of Lucerne Valley, CA",0,earthquake,California
,,1.17,md,"1km N of The Geysers, CA",1539369015390,"M 1.2 - 1km N of The Geysers, CA",0,earthquake,California
,,2.0,ml,"18km SE of Ridgecrest, CA",1539367469380,"M 2.0 - 18km SE of Ridgecrest, CA",0,earthquake,California
,,1.6,ml,"122km W of Cantwell, Alaska",1539367240677,"M 1.6 - 122km W of Cantwell, Alaska",0,earthquake,Alaska
,,2.1,ml,"65km NE of Sutton-Alpine, Alaska",1539366624752,"M 2.1 - 65km NE of Sutton-Alpine, Alaska",0,earthquake,Alaska
,,1.52,ml,"44km NNW of Los Algodones, B.C., MX",1539366299060,"M 1.5 Quarry Blast - 44km NNW of Los Algodones, B.C., MX",0,quarry blast,Mexico
,,2.36,md,"26km N of San Juan, Puerto Rico",1539366000450,"M 2.4 - 26km N of San Juan, Puerto Rico",0,earthquake,Puerto Rico
,,1.85,md,"4km S of Loyola, CA",1539365502360,"M 1.9 Quarry Blast - 4km S of Loyola, CA",0,quarry blast,California
,,1.5,ml,"63km SSW of Kaktovik, Alaska",1539364977350,"M 1.5 - 63km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,3.0,2.44,md,"11km NNW of Yosemite Lakes, CA",1539364646430,"M 2.4 - 11km NNW of Yosemite Lakes, CA",0,earthquake,California
,,4.7,mb,"71km NNE of Akutan, Alaska",1539364598110,"M 4.7 - 71km NNE of Akutan, Alaska",0,earthquake,Alaska
,7.0,2.9,ml,"12km SE of Knik-Fairview, Alaska",1539364574729,"M 2.9 - 12km SE of Knik-Fairview, Alaska",0,earthquake,Alaska
,,1.62,ml,"6km NNW of Harper, Kansas",1539364544240,"M 1.6 - 6km NNW of Harper, Kansas",0,earthquake,Kansas
,,1.9,ml,"74km W of Big Lake, Alaska",1539364021120,"M 1.9 - 74km W of Big Lake, Alaska",0,earthquake,Alaska
,,0.55,md,"3km NNW of The Geysers, CA",1539363948050,"M 0.6 - 3km NNW of The Geysers, CA",0,earthquake,California
,,1.07,ml,"94km SW of Anchor Point, Alaska",1539363797150,"M 1.1 - 94km SW of Anchor Point, Alaska",0,earthquake,Alaska
,,0.36,ml,"14km ENE of Redoubt Volcano, Alaska",1539363550280,"M 0.4 - 14km ENE of Redoubt Volcano, Alaska",0,earthquake,Alaska
,,1.2,ml,"36km WSW of Big Lake, Alaska",1539363017013,"M 1.2 - 36km WSW of Big Lake, Alaska",0,earthquake,Alaska
,,1.98,md,"56km N of Punta Cana, Dominican Republic",1539362714210,"M 2.0 - 56km N of Punta Cana, Dominican Republic",0,earthquake,Dominican Republic
,,0.51,ml,"10km NE of Aguanga, CA",1539362382950,"M 0.5 - 10km NE of Aguanga, CA",0,earthquake,California
,,0.08,ml,"24km W of Dutch Harbor, Alaska",1539362252650,"M 0.1 - 24km W of Dutch Harbor, Alaska",0,earthquake,Alaska
,,2.81,md,"74km N of Tierras Nuevas Poniente, Puerto Rico",1539362162050,"M 2.8 - 74km N of Tierras Nuevas Poniente, Puerto Rico",0,earthquake,Puerto Rico
,1.0,2.06,md,"8km SSE of San Juan Bautista, CA",1539362017960,"M 2.1 - 8km SSE of San Juan Bautista, CA",0,earthquake,California
,6.0,4.6,mb,"63km ESE of Manjimup, Australia",1539361890000,"M 4.6 - 63km ESE of Manjimup, Australia",0,earthquake,Australia
,,1.5,ml,"81km SSW of Arctic Village, Alaska",1539360698172,"M 1.5 - 81km SSW of Arctic Village, Alaska",0,earthquake,Alaska
,2.0,3.3,ml,"116km W of Ferndale, CA",1539360453550,"M 3.3 - 116km W of Ferndale, CA",0,earthquake,California
,,0.63,md,"5km NNW of The Geysers, CA",1539360058290,"M 0.6 - 5km NNW of The Geysers, CA",0,earthquake,California
,,0.76,ml,"118km SSE of King Salmon, Alaska",1539359409400,"M 0.8 - 118km SSE of King Salmon, Alaska",0,earthquake,Alaska
,,1.24,ml,"96km SW of Anchor Point, Alaska",1539359358210,"M 1.2 - 96km SW of Anchor Point, Alaska",0,earthquake,Alaska
,,0.8,ml,"17km ENE of Spanish Springs, Nevada",1539359347215,"M 0.8 - 17km ENE of Spanish Springs, Nevada",0,earthquake,Nevada
,,0.8,ml,"39km ESE of Bridgeport, California",1539359244250,"M 0.8 - 39km ESE of Bridgeport, California",0,earthquake,California
,,0.3,ml,"3km WSW of Tahoe Vista, California",1539358734986,"M 0.3 - 3km WSW of Tahoe Vista, California",0,earthquake,California
,,1.58,ml,"14km SE of Lincoln, Montana",1539358439920,"M 1.6 - 14km SE of Lincoln, Montana",0,earthquake,Montana
,,3.34,md,"37km NE of Road Town, British Virgin Islands",1539358074810,"M 3.3 - 37km NE of Road Town, British Virgin Islands",0,earthquake,British Virgin Islands
,,1.64,md,"7km NE of Rohnert Park, CA",1539357355320,"M 1.6 - 7km NE of Rohnert Park, CA",0,earthquake,California
,,1.72,md,"7km NE of Rohnert Park, CA",1539357220420,"M 1.7 - 7km NE of Rohnert Park, CA",0,earthquake,California
,,0.29,ml,"9km NE of Aguanga, CA",1539356717930,"M 0.3 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.7,ml,"57km SE of Warm Springs, Nevada",1539356459301,"M 0.7 - 57km SE of Warm Springs, Nevada",0,earthquake,Nevada
,,1.1,ml,"9km N of North Nenana, Alaska",1539356296215,"M 1.1 - 9km N of North Nenana, Alaska",0,earthquake,Alaska
,,1.54,md,"11km NE of Pinnacles, CA",1539356291970,"M 1.5 - 11km NE of Pinnacles, CA",0,earthquake,California
,,1.7,ml,"103km NNW of Arctic Village, Alaska",1539356258344,"M 1.7 - 103km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.8,ml,"32km WNW of Nikiski, Alaska",1539356042770,"M 1.8 - 32km WNW of Nikiski, Alaska",0,earthquake,Alaska
,,3.2,ml,"74km SW of Kaktovik, Alaska",1539355697969,"M 3.2 - 74km SW of Kaktovik, Alaska",0,earthquake,Alaska
,,2.45,md,"57km N of Hatillo, Puerto Rico",1539355298390,"M 2.5 - 57km N of Hatillo, Puerto Rico",0,earthquake,Puerto Rico
,,0.81,ml,"8km ENE of Aguanga, CA",1539354953670,"M 0.8 - 8km ENE of Aguanga, CA",0,earthquake,California
,,2.05,ml,"26km NE of Jackson, Wyoming",1539354651830,"M 2.1 - 26km NE of Jackson, Wyoming",0,earthquake,Wyoming
,,-0.12,ml,"42km ENE of Adak, Alaska",1539353995220,"M -0.1 - 42km ENE of Adak, Alaska",0,earthquake,Alaska
,,3.3,ml,"262km SE of Kodiak, Alaska",1539353945664,"M 3.3 - 262km SE of Kodiak, Alaska",0,earthquake,Alaska
,,2.2,ml,"47km SW of Cantwell, Alaska",1539353858808,"M 2.2 - 47km SW of Cantwell, Alaska",0,earthquake,Alaska
,,1.12,md,"2km WNW of The Geysers, CA",1539353580110,"M 1.1 - 2km WNW of The Geysers, CA",0,earthquake,California
,,0.5,ml,"12km SSW of Anza, CA",1539353228440,"M 0.5 - 12km SSW of Anza, CA",0,earthquake,California
,,0.5,ml,"7km E of Cold Springs, Nevada",1539352824828,"M 0.5 - 7km E of Cold Springs, Nevada",0,earthquake,Nevada
,,2.2,ml,"108km NW of Arctic Village, Alaska",1539352527847,"M 2.2 - 108km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.7,ml,"54km NW of Carlin, Nevada",1539351491894,"M 1.7 - 54km NW of Carlin, Nevada",0,earthquake,Nevada
,,1.6,ml,"42km NNW of Valdez, Alaska",1539350664125,"M 1.6 - 42km NNW of Valdez, Alaska",0,earthquake,Alaska
,,1.3,md,"3km SW of Volcano, Hawaii",1539350569790,"M 1.3 - 3km SW of Volcano, Hawaii",0,earthquake,Hawaii
,,0.7,ml,"9km NE of Aguanga, CA",1539350524290,"M 0.7 - 9km NE of Aguanga, CA",0,earthquake,California
,,1.6,ml,"123km NNW of Arctic Village, Alaska",1539350315047,"M 1.6 - 123km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.8,ml,"16km NNE of Valdez, Alaska",1539350293061,"M 1.8 - 16km NNE of Valdez, Alaska",0,earthquake,Alaska
,,1.84,md,"32km SE of Leilani Estates, Hawaii",1539350159040,"M 1.8 - 32km SE of Leilani Estates, Hawaii",0,earthquake,Hawaii
,,0.5,ml,"15km E of Fernley, Nevada",1539349706995,"M 0.5 - 15km E of Fernley, Nevada",0,earthquake,Nevada
,,1.22,ml,"7km S of Palomar Observatory, CA",1539349603350,"M 1.2 - 7km S of Palomar Observatory, CA",0,earthquake,California
,,1.28,ml,"9km NE of Aguanga, CA",1539349594180,"M 1.3 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.62,ml,"53km SSW of Redoubt Volcano, Alaska",1539349087820,"M 0.6 - 53km SSW of Redoubt Volcano, Alaska",0,earthquake,Alaska
,,4.6,mb,East of the Kuril Islands,1539349037610,M 4.6 - East of the Kuril Islands,0,earthquake,Kuril Islands
,1.0,2.5,mb_lg,"5km E of Hennessey, Oklahoma",1539348739010,"M 2.5 - 5km E of Hennessey, Oklahoma",0,earthquake,Oklahoma
,,-0.14,ml,"13km W of Akutan, Alaska",1539348257610,"M -0.1 - 13km W of Akutan, Alaska",0,earthquake,Alaska
,,-0.3,ml,"13km W of Akutan, Alaska",1539348240180,"M -0.3 - 13km W of Akutan, Alaska",0,earthquake,Alaska
,,1.5,md,"3km E of Ridgely, Tennessee",1539347181360,"M 1.5 - 3km E of Ridgely, Tennessee",0,earthquake,Tennessee
,,0.56,md,"8km NW of The Geysers, CA",1539346965420,"M 0.6 - 8km NW of The Geysers, CA",0,earthquake,California
,,1.45,md,"1km E of Juana Diaz, Puerto Rico",1539346802230,"M 1.5 - 1km E of Juana Diaz, Puerto Rico",0,earthquake,Puerto Rico
,,1.44,md,"22km ENE of Honaunau-Napoopoo, Hawaii",1539346598240,"M 1.4 - 22km ENE of Honaunau-Napoopoo, Hawaii",0,earthquake,Hawaii
,,0.92,ml,"9km NE of Aguanga, CA",1539346401210,"M 0.9 - 9km NE of Aguanga, CA",0,earthquake,California
,,4.8,mb,"115km ESE of Kimbe, Papua New Guinea",1539346006930,"M 4.8 - 115km ESE of Kimbe, Papua New Guinea",0,earthquake,Papua New Guinea
,,2.0,ml,"67km E of Cape Yakataga, Alaska",1539345879356,"M 2.0 - 67km E of Cape Yakataga, Alaska",0,earthquake,Alaska
,,4.5,mb,"284km NNE of Ndoi Island, Fiji",1539345749380,"M 4.5 - 284km NNE of Ndoi Island, Fiji",0,earthquake,Fiji
,,1.5,ml,"42km W of Talkeetna, Alaska",1539345554905,"M 1.5 - 42km W of Talkeetna, Alaska",0,earthquake,Alaska
,,0.54,md,"5km NW of The Geysers, CA",1539345366840,"M 0.5 - 5km NW of The Geysers, CA",0,earthquake,California
,,0.95,md,"23km ENE of Honaunau-Napoopoo, Hawaii",1539345209400,"M 1.0 - 23km ENE of Honaunau-Napoopoo, Hawaii",0,earthquake,Hawaii
,,1.6,ml,"116km NNW of Arctic Village, Alaska",1539344407080,"M 1.6 - 116km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.7,ml,"122km NNW of Arctic Village, Alaska",1539344099927,"M 1.7 - 122km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.49,md,"27km E of Honaunau-Napoopoo, Hawaii",1539342795350,"M 1.5 - 27km E of Honaunau-Napoopoo, Hawaii",0,earthquake,Hawaii
,,-0.63,ml,"13km W of Akutan, Alaska",1539341710550,"M -0.6 - 13km W of Akutan, Alaska",0,earthquake,Alaska
,15.0,3.32,ml,"9km NNW of Volcano, Hawaii",1539341468620,"M 3.3 - 9km NNW of Volcano, Hawaii",0,earthquake,Hawaii
,,0.99,md,"3km NW of The Geysers, CA",1539340351270,"M 1.0 - 3km NW of The Geysers, CA",0,earthquake,California
,,1.77,md,"27km E of Honaunau-Napoopoo, Hawaii",1539339749410,"M 1.8 - 27km E of Honaunau-Napoopoo, Hawaii",0,earthquake,Hawaii
,,1.2,ml,"11km SSW of Badger, Alaska",1539339471034,"M 1.2 - 11km SSW of Badger, Alaska",0,earthquake,Alaska
,,2.41,ml,"21km ENE of Honaunau-Napoopoo, Hawaii",1539339277530,"M 2.4 - 21km ENE of Honaunau-Napoopoo, Hawaii",0,earthquake,Hawaii
,,3.2,ml,"252km SE of Kodiak, Alaska",1539339232128,"M 3.2 - 252km SE of Kodiak, Alaska",0,earthquake,Alaska
,,2.5,ml,"59km WSW of Anchor Point, Alaska",1539339172612,"M 2.5 - 59km WSW of Anchor Point, Alaska",0,earthquake,Alaska
,,0.33,ml,"9km NE of Aguanga, CA",1539339153060,"M 0.3 - 9km NE of Aguanga, CA",0,earthquake,California
,,1.7,ml,"107km NW of Talkeetna, Alaska",1539338594713,"M 1.7 - 107km NW of Talkeetna, Alaska",0,earthquake,Alaska
,,1.36,ml,"6km SW of Valle Vista, CA",1539338545290,"M 1.4 - 6km SW of Valle Vista, CA",0,earthquake,California
